ECR,Player,Tipoff (ET),Opponent,Today,Yesterday,Difference,Name,Team,Pos,Key,Price,run_ts
-,Josh Minott (MIN - SF),8:00PM,SAC,"$3,500","$3,500",0,Josh Minott,MIN,SF,Josh Minott-MIN,3500,2023-01-28 14:32:59.448468
123,Walker Kessler (UTH - C),9:00PM,DAL,"$6,800",-,-,Walker Kessler,UTA,C,Walker Kessler-UTA,6800,2023-01-28 14:32:59.448468
-,Wendell Moore Jr. (MIN - SG),8:00PM,SAC,"$3,500","$3,500",0,Wendell Moore,MIN,SG,Wendell Moore-MIN,3500,2023-01-28 14:32:59.448468
154,Jalen Duren (DET - C),7:00PM,HOU,"$6,500",-,-,Jalen Duren,DET,C,Jalen Duren-DET,6500,2023-01-28 14:32:59.448468
141,Jaden Ivey (DET - SG),7:00PM,HOU,"$6,400",-,-,Jaden Ivey,DET,SG,Jaden Ivey-DET,6400,2023-01-28 14:32:59.448468
-,Ochai Agbaji (UTH - SG),9:00PM,DAL,"$3,900",-,-,Ochai Agbaji,UTA,SG,Ochai Agbaji-UTA,3900,2023-01-28 14:32:59.448468
-,E.J. Liddell (NOR - PF),8:00PM,WAS,"$3,500",-,-,E.J. Liddell,NOP,PF,E.J. Liddell-NOP,3500,2023-01-28 14:32:59.448468
309,Dyson Daniels (NOR - PG),8:00PM,WAS,"$4,700",-,-,Dyson Daniels,NOP,PG,Dyson Daniels-NOP,4700,2023-01-28 14:32:59.448468
103,Keegan Murray (SAC - SF/PF),8:00PM,@MIN,"$5,600",-,-,Keegan Murray,SAC,SF/PF,Keegan Murray-SAC,5600,2023-01-28 14:32:59.448468
-,Jaden Hardy (DAL - SG),9:00PM,@UTH,"$3,900",-,-,Jaden Hardy,DAL,SG,Jaden Hardy-DAL,3900,2023-01-28 14:32:59.448468
315,Shaedon Sharpe (POR - SG),10:00PM,TOR,"$3,900",-,-,Shaedon Sharpe,POR,SG,Shaedon Sharpe-POR,3900,2023-01-28 14:32:59.448468
-,Dominick Barlow (SAS - SF),8:00PM,PHO,"$3,500",-,-,Dominick Barlow,SAS,SF,Dominick Barlow-SAS,3500,2023-01-28 14:32:59.448468
-,Buddy Boeheim (DET - SG),7:00PM,HOU,"$3,500",-,-,Buddy Boeheim,DET,SG,Buddy Boeheim-DET,3500,2023-01-28 14:32:59.448468
-,Julian Champagnie (PHI - SF),3:00PM,DEN,"$3,500",-,-,Julian Champagnie,PHI,SF,Julian Champagnie-PHI,3500,2023-01-28 14:32:59.448468
201,Will Barton (WAS - SG/SF),8:00PM,@NOR,"$3,800",-,-,Will Barton,WAS,SG/SF,Will Barton-WAS,3800,2023-01-28 14:32:59.448468
-,Simone Fontecchio (UTH - SF),9:00PM,DAL,"$3,500",-,-,Simone Fontecchio,UTA,SF,Simone Fontecchio-UTA,3500,2023-01-28 14:32:59.448468
-,Darius Days (HOU - PF),7:00PM,@DET,"$3,500",-,-,Darius Days,HOU,PF,Darius Days-HOU,3500,2023-01-28 14:32:59.448468
-,Jack White (DEN - SF),3:00PM,@PHI,"$3,500",-,-,Jack White,DEN,SF,Jack White-DEN,3500,2023-01-28 14:32:59.448468
-,Jared Rhoden (DET - SG),7:00PM,HOU,"$3,500",-,-,Jared Rhoden,DET,SG,Jared Rhoden-DET,3500,2023-01-28 14:32:59.448468
-,Ibou Badji (POR - C),10:00PM,TOR,"$3,500",-,-,Ibou Badji,POR,C,Ibou Badji-POR,3500,2023-01-28 14:32:59.448468
-,John Butler (POR - PF),10:00PM,TOR,"$3,500",-,-,John Butler,POR,PF,John Butler-POR,3500,2023-01-28 14:32:59.448468
-,Donovan Williams (ATL - SF),7:30PM,LAC,"$3,500",-,-,Donovan Williams,ATL,SF,Donovan Williams-ATL,3500,2023-01-28 14:32:59.448468
268,Doug McDermott (SAS - PF/SF),8:00PM,PHO,"$4,100",-,-,Doug McDermott,SAS,PF/SF,Doug McDermott-SAS,4100,2023-01-28 14:32:59.448468
111,Royce O'Neale (BKN - SF/PF),5:30PM,NYK,"$5,400",-,-,Royce O'Neale,BKN,SF/PF,Royce O'Neale-BKN,5400,2023-01-28 14:32:59.448468
292,Damion Lee (PHO - SG),8:00PM,@SAS,"$4,100",-,-,Damion Lee,PHX,SG,Damion Lee-PHX,4100,2023-01-28 14:32:59.448468
48,CJ McCollum (NOR - PG/SG),8:00PM,WAS,"$8,200",-,-,CJ McCollum,NOP,PG/SG,CJ McCollum-NOP,8200,2023-01-28 14:32:59.448468
-,Matthew Dellavedova (SAC - PG),8:00PM,@MIN,"$3,500",-,-,Matthew Dellavedova,SAC,PG,Matthew Dellavedova-SAC,3500,2023-01-28 14:32:59.448468
173,Torrey Craig (PHO - SF/PF),8:00PM,@SAS,"$4,500",-,-,Torrey Craig,PHX,SF/PF,Torrey Craig-PHX,4500,2023-01-28 14:32:59.448468
187,Robert Covington (LAC - PF/SF),7:30PM,@ATL,"$5,200",-,-,Robert Covington,LAC,PF/SF,Robert Covington-LAC,5200,2023-01-28 14:32:59.448468
110,Jordan Clarkson (UTH - PG/SG),9:00PM,DAL,"$6,900",-,-,Jordan Clarkson,UTA,PG/SG,Jordan Clarkson-UTA,6900,2023-01-28 14:32:59.448468
10,Damian Lillard (POR - PG),10:00PM,TOR,"$10,400",-,-,Damian Lillard,POR,PG,Damian Lillard-POR,10400,2023-01-28 14:32:59.448468
128,Larry Nance Jr. (NOR - PF/C),8:00PM,WAS,"$5,300",-,-,Larry Nance,NOP,PF/C,Larry Nance-NOP,5300,2023-01-28 14:32:59.448468
107,Kelly Olynyk (UTH - C/PF),9:00PM,DAL,"$4,900",-,-,Kelly Olynyk,UTA,C/PF,Kelly Olynyk-UTA,4900,2023-01-28 14:32:59.448468
203,Evan Fournier (NYK - SG/SF),5:30PM,@BKN,"$3,600",-,-,Evan Fournier,NYK,SG/SF,Evan Fournier-NYK,3600,2023-01-28 14:32:59.448468
232,T.J. Warren (BKN - SF/PF),5:30PM,NYK,"$4,500",-,-,T.J. Warren,BKN,SF/PF,T.J. Warren-BKN,4500,2023-01-28 14:32:59.448468
271,Georges Niang (PHI - PF),3:00PM,DEN,"$3,900",-,-,Georges Niang,PHI,PF,Georges Niang-PHI,3900,2023-01-28 14:32:59.448468
-,Danuel House Jr. (PHI - SF),3:00PM,DEN,"$3,600",-,-,Danuel House,PHI,SF,Danuel House-PHI,3600,2023-01-28 14:32:59.448468
221,P.J. Tucker (PHI - PF),3:00PM,DEN,"$3,600",-,-,P.J. Tucker,PHI,PF,P.J. Tucker-PHI,3600,2023-01-28 14:32:59.448468
245,Richaun Holmes (SAC - C/PF),8:00PM,@MIN,"$4,300",-,-,Richaun Holmes,SAC,C/PF,Richaun Holmes-SAC,4300,2023-01-28 14:32:59.448468
249,Taurean Prince (MIN - SF/PF),8:00PM,SAC,"$4,700","$4,700",0,Taurean Prince,MIN,SF/PF,Taurean Prince-MIN,4700,2023-01-28 14:32:59.448468
79,Marcus Smart (BOS - SG/PG),8:30PM,LAL,"$6,300",-,-,Marcus Smart,BOS,SG/PG,Marcus Smart-BOS,6300,2023-01-28 14:32:59.448468
113,Kyle Anderson (MIN - SF/PF),8:00PM,SAC,"$6,500","$6,400",+100,Kyle Anderson,MIN,SF/PF,Kyle Anderson-MIN,6500,2023-01-28 14:32:59.448468
-,Ryan Arcidiacono (NYK - PG/SG),5:30PM,@BKN,"$3,500",-,-,Ryan Arcidiacono,NYK,PG/SG,Ryan Arcidiacono-NYK,3500,2023-01-28 14:32:59.448468
220,Montrezl Harrell (PHI - C),3:00PM,DEN,"$4,700",-,-,Montrezl Harrell,PHI,C,Montrezl Harrell-PHI,4700,2023-01-28 14:32:59.448468
-,Bryn Forbes (MIN - SG),8:00PM,SAC,"$3,500","$3,500",0,Bryn Forbes,MIN,SG,Bryn Forbes-MIN,3500,2023-01-28 14:32:59.448468
241,Nerlens Noel (DET - C),7:00PM,HOU,"$3,800",-,-,Nerlens Noel,DET,C,Nerlens Noel-DET,3800,2023-01-28 14:32:59.448468
64,Jerami Grant (POR - PF),10:00PM,TOR,"$6,400",-,-,Jerami Grant,POR,PF,Jerami Grant-POR,6400,2023-01-28 14:32:59.448468
135,Alex Caruso (CHI - PG/SG),7:00PM,@ORL,"$5,500",-,-,Alex Caruso,CHI,PG/SG,Alex Caruso-CHI,5500,2023-01-28 14:32:59.448468
37,Fred VanVleet (TOR - PG),10:00PM,@POR,"$8,800","$8,700",+100,Fred VanVleet,TOR,PG,Fred VanVleet-TOR,8800,2023-01-28 14:32:59.448468
285,Gary Harris (ORL - SG/SF),7:00PM,CHI,"$4,300","$4,300",0,Gary Harris,ORL,SG/SF,Gary Harris-ORL,4300,2023-01-28 14:32:59.448468
180,Dennis Schroder (LAL - SG/PG),8:30PM,@BOS,"$6,800",-,-,Dennis Schroder,LAL,SG/PG,Dennis Schroder-LAL,6800,2023-01-28 14:32:59.448468
39,Rudy Gobert (MIN - C),8:00PM,SAC,"$7,800","$7,900",-100,Rudy Gobert,MIN,C,Rudy Gobert-MIN,7800,2023-01-28 14:32:59.448468
-,Davon Reed (DEN - SF),3:00PM,@PHI,"$3,500",-,-,Davon Reed,DEN,SF,Davon Reed-DEN,3500,2023-01-28 14:32:59.448468
132,Monte Morris (WAS - PG),8:00PM,@NOR,"$5,500",-,-,Monte Morris,WAS,PG,Monte Morris-WAS,5500,2023-01-28 14:32:59.448468
95,Josh Hart (POR - SG/SF),10:00PM,TOR,"$6,100",-,-,Josh Hart,POR,SG/SF,Josh Hart-POR,6100,2023-01-28 14:32:59.448468
34,Zach LaVine (CHI - SG/SF),7:00PM,@ORL,"$7,800",-,-,Zach LaVine,CHI,SG/SF,Zach LaVine-CHI,7800,2023-01-28 14:32:59.448468
195,Delon Wright (WAS - PG/SG),8:00PM,@NOR,"$5,400",-,-,Delon Wright,WAS,PG/SG,Delon Wright-WAS,5400,2023-01-28 14:32:59.448468
265,Damian Jones (LAL - C),8:30PM,@BOS,"$3,500",-,-,Damian Jones,LAL,C,Damian Jones-LAL,3500,2023-01-28 14:32:59.448468
-,Luke Kornet (BOS - PF),8:30PM,LAL,"$3,800",-,-,Luke Kornet,BOS,PF,Luke Kornet-BOS,3800,2023-01-28 14:32:59.448468
93,Aaron Gordon (DEN - PF/C),3:00PM,@PHI,"$7,600",-,-,Aaron Gordon,DEN,PF/C,Aaron Gordon-DEN,7600,2023-01-28 14:32:59.448468
59,Christian Wood (DAL - PF/C),9:00PM,@UTH,"$8,000",-,-,Christian Wood,DAL,PF/C,Christian Wood-DAL,8000,2023-01-28 14:32:59.448468
45,Julius Randle (NYK - PF/C),5:30PM,@BKN,"$10,000",-,-,Julius Randle,NYK,PF/C,Julius Randle-NYK,10000,2023-01-28 14:32:59.448468
224,Cameron Payne (PHO - PG/SG),8:00PM,@SAS,"$4,800",-,-,Cameron Payne,PHX,PG/SG,Cameron Payne-PHX,4800,2023-01-28 14:32:59.448468
2,Joel Embiid (PHI - C),3:00PM,DEN,"$11,400",-,-,Joel Embiid,PHI,C,Joel Embiid-PHI,11400,2023-01-28 14:32:59.448468
129,Derrick White (BOS - PG/SG),8:30PM,LAL,"$6,000",-,-,Derrick White,BOS,PG/SG,Derrick White-BOS,6000,2023-01-28 14:32:59.448468
-,Dario Saric (PHO - PF),8:00PM,@SAS,"$5,300",-,-,Dario Saric,PHX,PF,Dario Saric-PHX,5300,2023-01-28 14:32:59.448468
61,Jusuf Nurkic (POR - C),10:00PM,TOR,"$7,500",-,-,Jusuf Nurkic,POR,C,Jusuf Nurkic-POR,7500,2023-01-28 14:32:59.448468
56,Clint Capela (ATL - C),7:30PM,LAC,"$6,700",-,-,Clint Capela,ATL,C,Clint Capela-ATL,6700,2023-01-28 14:32:59.448468
122,Bogdan Bogdanovic (ATL - SF/SG),7:30PM,LAC,"$6,000",-,-,Bogdan Bogdanovic,ATL,SF/SG,Bogdan Bogdanovic-ATL,6000,2023-01-28 14:32:59.448468
1,Nikola Jokic (DEN - C),3:00PM,@PHI,"$11,600",-,-,Nikola Jokic,DEN,C,Nikola Jokic-DEN,11600,2023-01-28 14:32:59.448468
298,Justise Winslow (POR - SF),10:00PM,TOR,"$4,800",-,-,Justise Winslow,POR,SF,Justise Winslow-POR,4800,2023-01-28 14:32:59.448468
-,Justin Jackson (BOS - SF),8:30PM,LAL,"$3,500",-,-,Justin Jackson,BOS,SF,Justin Jackson-BOS,3500,2023-01-28 14:32:59.448468
-,Edmond Sumner (BKN - PG/SG),5:30PM,NYK,"$4,100",-,-,Edmond Sumner,BKN,PG/SG,Edmond Sumner-BKN,4100,2023-01-28 14:32:59.448468
75,D'Angelo Russell (MIN - PG/SG),8:00PM,SAC,"$7,200","$7,000",+200,D'Angelo Russell,MIN,PG/SG,D'Angelo Russell-MIN,7200,2023-01-28 14:32:59.448468
-,Stanley Johnson (SAS - SF),8:00PM,PHO,"$3,800",-,-,Stanley Johnson,SAS,SF,Stanley Johnson-SAS,3800,2023-01-28 14:32:59.448468
85,Kyle Kuzma (WAS - SF/PF),8:00PM,@NOR,"$8,500",-,-,Kyle Kuzma,WAS,SF/PF,Kyle Kuzma-WAS,8500,2023-01-28 14:32:59.448468
73,Jakob Poeltl (SAS - C),8:00PM,PHO,"$6,600",-,-,Jakob Poeltl,SAS,C,Jakob Poeltl-SAS,6600,2023-01-28 14:32:59.448468
88,Devin Booker (PHO - SG),8:00PM,@SAS,"$9,000",-,-,Devin Booker,PHX,SG,Devin Booker-PHX,9000,2023-01-28 14:32:59.448468
289,Trey Lyles (SAC - PF),8:00PM,@MIN,"$5,000",-,-,Trey Lyles,SAC,PF,Trey Lyles-SAC,5000,2023-01-28 14:32:59.448468
109,Karl-Anthony Towns (MIN - PF/C),8:00PM,SAC,"$9,000","$9,000",0,Karl-Anthony Towns,MIN,PF/C,Karl-Anthony Towns-MIN,9000,2023-01-28 14:32:59.448468
225,Gary Payton II (POR - SG),10:00PM,TOR,"$3,700",-,-,Gary Payton II,POR,SG,Gary Payton II-POR,3700,2023-01-28 14:32:59.448468
11,Domantas Sabonis (SAC - C/PF),8:00PM,@MIN,"$9,800",-,-,Domantas Sabonis,SAC,C/PF,Domantas Sabonis-SAC,9800,2023-01-28 14:32:59.448468
17,Pascal Siakam (TOR - C/PF),10:00PM,@POR,"$9,900","$9,600",+300,Pascal Siakam,TOR,C/PF,Pascal Siakam-TOR,9900,2023-01-28 14:32:59.448468
15,Kristaps Porzingis (WAS - C/PF),8:00PM,@NOR,"$8,900",-,-,Kristaps Porzingis,WAS,C/PF,Kristaps Porzingis-WAS,8900,2023-01-28 14:32:59.448468
297,Willy Hernangomez (NOR - PF/C),8:00PM,WAS,"$4,400",-,-,Willy Hernangomez,NOP,PF/C,Willy Hernangomez-NOP,4400,2023-01-28 14:32:59.448468
-,Boban Marjanovic (HOU - C),7:00PM,@DET,"$3,500",-,-,Boban Marjanovic,HOU,C,Boban Marjanovic-HOU,3500,2023-01-28 14:32:59.448468
210,Luke Kennard (LAC - SG/SF),7:30PM,@ATL,"$3,700",-,-,Luke Kennard,LAC,SG/SF,Luke Kennard-LAC,3700,2023-01-28 14:32:59.448468
53,Brandon Ingram (NOR - SF/SG),8:00PM,WAS,"$7,500",-,-,Brandon Ingram,NOP,SF/SG,Brandon Ingram-NOP,7500,2023-01-28 14:32:59.448468
151,Malik Beasley (UTH - SF/SG),9:00PM,DAL,"$5,200",-,-,Malik Beasley,UTA,SF/SG,Malik Beasley-UTA,5200,2023-01-28 14:32:59.448468
66,Jamal Murray (DEN - PG/SG),3:00PM,@PHI,"$8,300",-,-,Jamal Murray,DEN,PG/SG,Jamal Murray-DEN,8300,2023-01-28 14:32:59.448468
77,Ben Simmons (BKN - PG/PF),5:30PM,NYK,"$6,500",-,-,Ben Simmons,BKN,PG/PF,Ben Simmons-BKN,6500,2023-01-28 14:32:59.448468
-,PJ Dozier (SAC - SG/SF),8:00PM,@MIN,"$3,500",-,-,PJ Dozier,SAC,SG/SF,PJ Dozier-SAC,3500,2023-01-28 14:32:59.448468
54,John Collins (ATL - PF/C),7:30PM,LAC,"$6,000",-,-,John Collins,ATL,PF/C,John Collins-ATL,6000,2023-01-28 14:32:59.448468
-,Derrick Jones Jr. (CHI - SF/PF),7:00PM,@ORL,"$3,800",-,-,Derrick Jones,CHI,SF/PF,Derrick Jones-CHI,3800,2023-01-28 14:32:59.448468
25,Jaylen Brown (BOS - SF/SG),8:30PM,LAL,"$8,400",-,-,Jaylen Brown,BOS,SF/SG,Jaylen Brown-BOS,8400,2023-01-28 14:32:59.448468
127,Thomas Bryant (LAL - C),8:30PM,@BOS,"$6,700",-,-,Thomas Bryant,LAL,C,Thomas Bryant-LAL,6700,2023-01-28 14:32:59.448468
26,Dejounte Murray (ATL - SG/PG),7:30PM,LAC,"$8,500",-,-,Dejounte Murray,ATL,SG/PG,Dejounte Murray-ATL,8500,2023-01-28 14:32:59.448468
44,OG Anunoby (TOR - SF/SG),10:00PM,@POR,"$6,600","$6,700",-100,OG Anunoby,TOR,SF/SG,OG Anunoby-TOR,6600,2023-01-28 14:32:59.448468
137,Chris Boucher (TOR - C/PF),10:00PM,@POR,"$5,400","$5,100",+300,Chris Boucher,TOR,C/PF,Chris Boucher-TOR,5400,2023-01-28 14:32:59.448468
-,Juancho Hernangomez (TOR - SF/PF),10:00PM,@POR,"$3,800","$3,800",0,Juancho Hernangomez,TOR,SF/PF,Juancho Hernangomez-TOR,3800,2023-01-28 14:32:59.448468
-,Furkan Korkmaz (PHI - SG/SF),3:00PM,DEN,"$3,600",-,-,Furkan Korkmaz,PHI,SG/SF,Furkan Korkmaz-PHI,3600,2023-01-28 14:32:59.448468
82,Ivica Zubac (LAC - C),7:30PM,@ATL,"$5,900",-,-,Ivica Zubac,LAC,C,Ivica Zubac-LAC,5900,2023-01-28 14:32:59.448468
146,Markelle Fultz (ORL - PG/SG),7:00PM,CHI,"$7,000","$7,200",-200,Markelle Fultz,ORL,PG/SG,Markelle Fultz-ORL,7000,2023-01-28 14:32:59.448468
206,Lonzo Ball (CHI - PG),7:00PM,@ORL,"$3,500",-,-,Lonzo Ball,CHI,PG,Lonzo Ball-CHI,3500,2023-01-28 14:32:59.448468
3,Jayson Tatum (BOS - PF/SF),8:30PM,LAL,"$11,200",-,-,Jayson Tatum,BOS,PF/SF,Jayson Tatum-BOS,11200,2023-01-28 14:32:59.448468
31,De'Aaron Fox (SAC - PG),8:00PM,@MIN,"$8,300",-,-,De'Aaron Fox,SAC,PG,De'Aaron Fox-SAC,8300,2023-01-28 14:32:59.448468
243,Jonathan Isaac (ORL - SF/PF),7:00PM,CHI,"$4,400","$4,400",0,Jonathan Isaac,ORL,SF/PF,Jonathan Isaac-ORL,4400,2023-01-28 14:32:59.448468
29,Lauri Markkanen (UTH - PF/SF),9:00PM,DAL,"$8,700",-,-,Lauri Markkanen,UTA,PF/SF,Lauri Markkanen-UTA,8700,2023-01-28 14:32:59.448468
-,Frank Ntilikina (DAL - PG),9:00PM,@UTH,"$3,500",-,-,Frank Ntilikina,DAL,PG,Frank Ntilikina-DAL,3500,2023-01-28 14:32:59.448468
147,Zach Collins (SAS - PF/C),8:00PM,PHO,"$5,400",-,-,Zach Collins,SAS,PF/C,Zach Collins-SAS,5400,2023-01-28 14:32:59.448468
155,Malik Monk (SAC - SG),8:00PM,@MIN,"$4,800",-,-,Malik Monk,SAC,SG,Malik Monk-SAC,4800,2023-01-28 14:32:59.448468
-,Tony Bradley (CHI - PF/C),7:00PM,@ORL,"$3,500",-,-,Tony Bradley,CHI,PF/C,Tony Bradley-CHI,3500,2023-01-28 14:32:59.448468
194,Isaiah Hartenstein (NYK - PF/C),5:30PM,@BKN,"$4,400",-,-,Isaiah Hartenstein,NYK,PF/C,Isaiah Hartenstein-NYK,4400,2023-01-28 14:32:59.448468
254,Maxi Kleber (DAL - PF/C),9:00PM,@UTH,"$4,500",-,-,Maxi Kleber,DAL,PF/C,Maxi Kleber-DAL,4500,2023-01-28 14:32:59.448468
153,Collin Sexton (UTH - SG),9:00PM,DAL,"$5,000",-,-,Collin Sexton,UTA,SG,Collin Sexton-UTA,5000,2023-01-28 14:32:59.448468
-,Troy Brown Jr. (LAL - SF),8:30PM,@BOS,"$4,100",-,-,Troy Brown,LAL,SF,Troy Brown-LAL,4100,2023-01-28 14:32:59.448468
5,Luka Doncic (DAL - PG/SG),9:00PM,@UTH,"$12,000",-,-,Luka Doncic,DAL,PG/SG,Luka Doncic-DAL,12000,2023-01-28 14:32:59.448468
41,Mikal Bridges (PHO - SG/SF),8:00PM,@SAS,"$7,200",-,-,Mikal Bridges,PHX,SG/SF,Mikal Bridges-PHX,7200,2023-01-28 14:32:59.448468
23,Trae Young (ATL - PG),7:30PM,LAC,"$9,600",-,-,Trae Young,ATL,PG,Trae Young-ATL,9600,2023-01-28 14:32:59.448468
42,Deandre Ayton (PHO - C),8:00PM,@SAS,"$7,700",-,-,Deandre Ayton,PHX,C,Deandre Ayton-PHX,7700,2023-01-28 14:32:59.448468
-,Kevin Knox II (DET - SF/PF),7:00PM,HOU,"$3,700",-,-,Kevin Knox II,DET,SF/PF,Kevin Knox II-DET,3700,2023-01-28 14:32:59.448468
163,Mo Bamba (ORL - C),7:00PM,CHI,"$4,200","$4,200",0,Mo Bamba,ORL,C,Mo Bamba-ORL,4200,2023-01-28 14:32:59.448468
81,Wendell Carter Jr. (ORL - C/PF),7:00PM,CHI,"$7,300","$6,900",+400,Wendell Carter,ORL,C/PF,Wendell Carter-ORL,7300,2023-01-28 14:32:59.448468
229,Marvin Bagley III (DET - PF/C),7:00PM,HOU,"$4,600",-,-,Marvin Bagley,DET,PF/C,Marvin Bagley-DET,4600,2023-01-28 14:32:59.448468
83,Michael Porter Jr. (DEN - PF/SF),3:00PM,@PHI,"$6,100",-,-,Michael Porter,DEN,PF/SF,Michael Porter-DEN,6100,2023-01-28 14:32:59.448468
-,Keita Bates-Diop (SAS - PF),8:00PM,PHO,"$4,400",-,-,Keita Bates-Diop,SAS,PF,Keita Bates-Diop-SAS,4400,2023-01-28 14:32:59.448468
-,Josh Okogie (PHO - SF/SG),8:00PM,@SAS,"$4,200",-,-,Josh Okogie,PHX,SF/SG,Josh Okogie-PHX,4200,2023-01-28 14:32:59.448468
47,Jalen Brunson (NYK - PG/SG),5:30PM,@BKN,"$7,900",-,-,Jalen Brunson,NYK,PG/SG,Jalen Brunson-NYK,7900,2023-01-28 14:32:59.448468
286,Shake Milton (PHI - PG),3:00PM,DEN,"$4,900",-,-,Shake Milton,PHI,PG,Shake Milton-PHI,4900,2023-01-28 14:32:59.448468
142,Bruce Brown Jr. (DEN - SF/SG),3:00PM,@PHI,"$5,900",-,-,Bruce Brown,DEN,SF/SG,Bruce Brown-DEN,5900,2023-01-28 14:32:59.448468
97,Gary Trent Jr. (TOR - SG/SF),10:00PM,@POR,"$6,800","$6,900",-100,Gary Trent,TOR,SG/SF,Gary Trent-TOR,6800,2023-01-28 14:32:59.448468
-,Hamidou Diallo (DET - SG/SF),7:00PM,HOU,"$4,900",-,-,Hamidou Diallo,DET,SG/SF,Hamidou Diallo-DET,4900,2023-01-28 14:32:59.448468
317,Chimezie Metu (SAC - C),8:00PM,@MIN,"$3,900",-,-,Chimezie Metu,SAC,C,Chimezie Metu-SAC,3900,2023-01-28 14:32:59.448468
215,Lonnie Walker IV (LAL - SG/SF),8:30PM,@BOS,"$5,200",-,-,Lonnie Walker IV,LAL,SG/SF,Lonnie Walker IV-LAL,5200,2023-01-28 14:32:59.448468
106,De'Anthony Melton (PHI - PG/SG),3:00PM,DEN,"$5,500",-,-,De'Anthony Melton,PHI,PG/SG,De'Anthony Melton-PHI,5500,2023-01-28 14:32:59.448468
102,Kevin Huerter (SAC - SG/SF),8:00PM,@MIN,"$6,300",-,-,Kevin Huerter,SAC,SG/SF,Kevin Huerter-SAC,6300,2023-01-28 14:32:59.448468
238,Devonte' Graham (NOR - PG),8:00PM,WAS,"$3,900",-,-,Devonte' Graham,NOP,PG,Devonte' Graham-NOP,3900,2023-01-28 14:32:59.448468
55,Robert Williams III (BOS - PF/C),8:30PM,LAL,"$5,700",-,-,Robert Williams,BOS,PF/C,Robert Williams-BOS,5700,2023-01-28 14:32:59.448468
91,Mitchell Robinson (NYK - C),5:30PM,@BKN,"$6,200",-,-,Mitchell Robinson,NYK,C,Mitchell Robinson-NYK,6200,2023-01-28 14:32:59.448468
-,Svi Mykhailiuk (NYK - SG),5:30PM,@BKN,"$3,500",-,-,Svi Mykhailiuk,NYK,SG,Svi Mykhailiuk-NYK,3500,2023-01-28 14:32:59.448468
273,Moritz Wagner (ORL - PF),7:00PM,CHI,"$4,400","$4,500",-100,Moritz Wagner,ORL,PF,Moritz Wagner-ORL,4400,2023-01-28 14:32:59.448468
65,Anfernee Simons (POR - SG/PG),10:00PM,TOR,"$6,400",-,-,Anfernee Simons,POR,SG/PG,Anfernee Simons-POR,6400,2023-01-28 14:32:59.448468
-,Aaron Holiday (ATL - PG),7:30PM,LAC,"$3,800",-,-,Aaron Holiday,ATL,PG,Aaron Holiday-ATL,3800,2023-01-28 14:32:59.448468
117,Jarred Vanderbilt (UTH - PF),9:00PM,DAL,"$5,600",-,-,Jarred Vanderbilt,UTA,PF,Jarred Vanderbilt-UTA,5600,2023-01-28 14:32:59.448468
261,Landry Shamet (PHO - SG),8:00PM,@SAS,"$4,200",-,-,Landry Shamet,PHX,SG,Landry Shamet-PHX,4200,2023-01-28 14:32:59.448468
266,Yuta Watanabe (BKN - SG),5:30PM,NYK,"$3,700",-,-,Yuta Watanabe,BKN,SG,Yuta Watanabe-BKN,3700,2023-01-28 14:32:59.448468
-,Wenyen Gabriel (LAL - PF),8:30PM,@BOS,"$4,200",-,-,Wenyen Gabriel,LAL,PF,Wenyen Gabriel-LAL,4200,2023-01-28 14:32:59.448468
-,Theo Pinson (DAL - SG/SF),9:00PM,@UTH,"$3,600",-,-,Theo Pinson,DAL,SG/SF,Theo Pinson-DAL,3600,2023-01-28 14:32:59.448468
311,Jordan McLaughlin (MIN - PG),8:00PM,SAC,"$4,000","$4,000",0,Jordan McLaughlin,MIN,PG,Jordan McLaughlin-MIN,4000,2023-01-28 14:32:59.448468
99,Al Horford (BOS - C/PF),8:30PM,LAL,"$5,300",-,-,Al Horford,BOS,C/PF,Al Horford-BOS,5300,2023-01-28 14:32:59.448468
258,Derrick Rose (NYK - PG/SG),5:30PM,@BKN,"$3,500",-,-,Derrick Rose,NYK,PG/SG,Derrick Rose-NYK,3500,2023-01-28 14:32:59.448468
-,Taj Gibson (WAS - C),8:00PM,@NOR,"$4,000",-,-,Taj Gibson,WAS,C,Taj Gibson-WAS,4000,2023-01-28 14:32:59.448468
13,LeBron James (LAL - SF/PF),8:30PM,@BOS,"$10,800",-,-,LeBron James,LAL,SF/PF,LeBron James-LAL,10800,2023-01-28 14:32:59.448468
198,Eric Gordon (HOU - SF/SG),7:00PM,@DET,"$5,100",-,-,Eric Gordon,HOU,SF/SG,Eric Gordon-HOU,5100,2023-01-28 14:32:59.448468
287,Blake Griffin (BOS - PF/C),8:30PM,LAL,"$3,500",-,-,Blake Griffin,BOS,PF/C,Blake Griffin-BOS,3500,2023-01-28 14:32:59.448468
306,DeAndre Jordan (DEN - C),3:00PM,@PHI,"$3,800",-,-,DeAndre Jordan,DEN,C,DeAndre Jordan-DEN,3800,2023-01-28 14:32:59.448468
116,Mike Conley (UTH - PG),9:00PM,DAL,"$5,700",-,-,Mike Conley,UTA,PG,Mike Conley-UTA,5700,2023-01-28 14:32:59.448468
-,Rudy Gay (UTH - PF/SF),9:00PM,DAL,"$3,600",-,-,Rudy Gay,UTA,PF/SF,Rudy Gay-UTA,3600,2023-01-28 14:32:59.448468
